Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-June-2018,29.80,31.60,28.60,29.25,30.437805727523890771,511076,2251,15556032.00,173509,33.95,3.00,-0.55
28-June-2018,31.70,31.70,30.10,30.10,30.261889877635777537,183959,647,5566947.00,112440,61.12,1.60,-1.60
27-June-2018,33.70,33.70,31.65,31.65,32.198369632303202966,202531,808,6521168.00,98622,48.69,2.05,-2.05
26-June-2018,34.50,34.95,33.10,33.30,33.815136879615414785,267717,960,9052887.00,136764,51.09,1.85,-1.20
25-June-2018,34.00,35.20,32.00,34.65,34.896161094958456393,696136,1734,24292474.00,147752,21.22,3.20,0.65
22-June-2018,34.40,34.40,33.00,33.55,33.661521043084452344,164282,652,5529982.00,74742,45.50,1.40,-0.85
21-June-2018,34.90,35.45,34.25,34.40,34.651927471825083363,165839,755,5746641.00,56924,34.32,1.20,-0.50
20-June-2018,35.70,35.70,34.05,34.25,34.470874003488045921,245983,697,8479249.00,149630,60.83,1.65,-1.45
19-June-2018,35.80,36.65,34.20,35.25,35.568800831191007567,318579,1204,11331473.00,97319,30.55,2.45,-0.55
18-June-2018,37.50,37.50,35.70,35.70,35.910607061088723363,324086,982,11638125.00,134087,41.37,1.80,-1.80
15-June-2018,38.90,39.45,37.20,37.55,38.076036019199947998,492293,1723,18744566.00,228708,46.46,2.25,-1.35
14-June-2018,37.85,38.25,35.95,38.25,37.920142674298485547,2308755,3575,87548319.00,421499,18.26,2.30,0.40
13-June-2018,36.45,36.45,36.45,36.45,36.449998154050628238,406295,164,14809452.00,406295,100.00,0.00,0.00
12-June-2018,32.30,34.75,32.30,34.75,34.032214805841986032,362411,1331,12333649.00,200037,55.20,2.45,2.45
11-June-2018,33.25,35.30,33.00,33.10,33.802820043143038592,1143174,2990,38642505.00,388828,34.01,2.30,-0.15
8-June-2018,34.70,35.95,34.70,34.70,34.907725484755303170,2068621,1894,72210854.00,779987,37.71,1.25,0.00
7-June-2018,36.50,36.50,36.50,36.50,36.499983574784008409,30441,182,1111096.00,30441,100.00,0.00,0.00
6-June-2018,38.40,38.40,38.40,38.40,38.400000000000000000,21500,112,825600.00,21500,100.00,0.00,0.00
5-June-2018,40.40,40.40,40.40,40.40,40.399989641599337062,38616,123,1560086.00,38616,100.00,0.00,0.00
4-June-2018,45.90,46.90,42.50,42.50,45.135818157952511328,2582637,5158,116569434.00,833051,32.26,4.40,-3.40
1-June-2018,44.70,44.70,43.15,44.70,44.461564456405067971,973565,1813,43286223.00,457358,46.98,1.55,0.00
31-May-2018,42.60,42.60,42.60,42.60,42.599991751556893636,24247,116,1032922.00,24247,100.00,0.00,0.00
30-May-2018,40.60,40.60,40.60,40.60,40.599992653001248989,81666,191,3315639.00,81666,100.00,0.00,0.00
29-May-2018,38.60,38.70,35.65,38.70,38.246488340626457305,1610421,1794,61592948.00,716483,44.49,3.05,0.10
28-May-2018,36.90,36.90,36.90,36.90,36.899973046629331256,33391,91,1232127.00,33391,100.00,0.00,0.00
25-May-2018,35.15,35.15,35.15,35.15,35.149985125889066176,36977,112,1299741.00,36977,100.00,0.00,0.00
24-May-2018,33.50,33.50,33.50,33.50,33.500000000000000000,57282,122,1918947.00,57281,100.00,0.00,0.00
23-May-2018,31.95,31.95,31.95,31.95,31.949974987493746873,27986,105,894152.00,27986,100.00,0.00,0.00
22-May-2018,30.45,30.45,30.45,30.45,30.449995441699334488,43876,127,1336024.00,43876,100.00,0.00,0.00
21-May-2018,29.00,29.00,29.00,29.00,29.000000000000000000,37163,117,1077727.00,37163,100.00,0.00,0.00
18-May-2018,27.65,27.65,27.65,27.65,27.649998437679015946,96011,183,2654704.00,96011,100.00,0.00,0.00
17-May-2018,25.00,26.35,24.90,26.35,25.827307770931285226,684860,651,17688090.00,352074,51.41,1.45,1.35
16-May-2018,25.10,25.10,25.10,25.10,25.099994749829369454,95235,125,2390398.00,95235,100.00,0.00,0.00
15-May-2018,23.10,23.95,23.10,23.95,23.780263729734784928,181777,470,4322705.00,97723,53.76,0.85,0.85
14-May-2018,23.15,23.55,22.35,22.85,22.769734317937447008,211117,831,4807078.00,86882,41.15,1.20,-0.30
11-May-2018,23.80,24.55,23.50,23.50,23.714965688421667396,308205,925,7309071.00,140348,45.54,1.05,-0.30
10-May-2018,25.10,25.25,24.70,24.70,24.772993711618957470,257777,642,6385908.00,120997,46.94,0.55,-0.40
9-May-2018,28.70,28.70,26.00,26.00,27.622753326878016531,1862031,3290,51434423.00,448765,24.10,2.70,-2.70
8-May-2018,27.35,27.35,27.35,27.35,27.349994588371887083,101633,174,2779662.00,76621,75.39,0.00,0.00
7-May-2018,25.70,26.05,25.50,26.05,25.976396799566042853,147480,341,3830999.00,94690,64.21,0.55,0.35
4-May-2018,24.85,24.85,24.00,24.85,24.734480136323071162,1212414,1647,29988430.00,366085,30.19,0.85,0.00
3-May-2018,23.60,23.70,22.00,23.70,23.574741495009585521,723487,975,17056019.00,260871,36.06,1.70,0.10
2-May-2018,21.10,22.60,21.00,22.60,22.262151232254134845,682976,1780,15204515.00,264537,38.73,1.60,1.50
30-April-2018,23.30,23.70,21.55,21.55,22.051918230269615826,1366129,3304,30125765.00,506553,37.08,2.15,-1.75
27-April-2018,24.10,26.40,23.90,23.90,24.378051023340464254,1565950,3651,38174809.00,574668,36.70,2.50,-0.20
26-April-2018,29.80,29.80,26.55,26.55,27.315847248856583811,820786,2264,22420465.00,443794,54.07,3.25,-3.25
25-April-2018,28.45,31.35,26.10,29.50,29.388856889783788231,1446221,4145,42502782.00,454384,31.42,5.25,1.05
24-April-2018,31.90,32.20,26.60,28.50,28.987456179467335520,1780558,5283,51613847.00,603646,33.90,5.60,-3.40
23-April-2018,35.15,35.85,32.60,32.75,33.541567881529448911,921613,3185,30912345.00,383526,41.61,3.25,-2.40
20-April-2018,37.50,37.50,35.00,35.75,36.112186728735678311,996740,3322,35994461.00,349671,35.08,2.50,-1.75
19-April-2018,40.40,40.60,37.60,38.20,38.738748269243183354,759061,2604,29405073.00,255785,33.70,3.00,-2.20
18-April-2018,42.40,42.40,39.55,40.30,40.556806234254012127,604916,2452,24533461.00,193673,32.02,2.85,-2.10
17-April-2018,43.45,43.70,42.70,43.05,43.163704642538609585,213030,850,9195164.00,57278,26.89,1.00,-0.40
16-April-2018,44.00,44.00,42.95,43.35,43.290154826166333409,126529,543,5477460.00,38705,30.59,1.05,-0.65
13-April-2018,44.90,44.90,40.00,44.15,44.159945191828599900,200700,827,8862901.00,71461,35.61,4.90,-0.75
12-April-2018,45.10,45.40,44.50,44.85,44.965988845494242603,208167,901,9360435.00,70855,34.04,0.90,-0.25
11-April-2018,44.50,45.60,44.20,44.65,44.717162018597145809,273913,1293,12248612.00,74189,27.08,1.40,0.15
10-April-2018,45.25,45.35,43.70,44.55,44.663041324853537538,247333,967,11046644.00,83395,33.72,1.65,-0.70
9-April-2018,44.50,45.65,44.40,45.00,45.004322992136730180,249133,1250,11212062.00,60258,24.19,1.25,0.50
6-April-2018,45.20,45.35,44.20,44.80,44.671347198304411180,218921,1024,9779496.00,65440,29.89,1.15,-0.40
5-April-2018,44.20,45.75,44.10,45.10,44.902696173590440446,347715,1746,15613341.00,110211,31.70,1.65,0.90
4-April-2018,44.95,44.95,43.00,44.05,43.978241962847500811,326546,1563,14360919.00,85962,26.32,1.95,-0.90
3-April-2018,43.90,44.45,42.85,44.00,43.707358223696511492,454607,2221,19869671.00,131321,28.89,1.60,0.10
2-April-2018,41.60,43.70,40.75,42.70,42.271675330762511451,375496,1702,15872845.00,112656,30.00,2.95,1.10
28-March-2018,40.90,41.10,40.00,40.30,40.376965790596668333,381971,1399,15422830.00,156200,40.89,1.10,-0.60
27-March-2018,42.80,43.10,41.70,41.80,42.161519353682126854,465777,1680,19637866.00,204245,43.85,1.40,-1.00
26-March-2018,42.65,44.30,42.00,42.55,43.055147387623139507,816249,3518,35143721.00,339817,41.63,2.30,-0.10
23-March-2018,37.50,43.20,37.35,41.65,40.877866719686033142,1619534,6535,66203095.00,412779,25.49,5.85,4.15
22-March-2018,40.80,40.80,39.30,39.50,39.983233565093096368,484122,1548,19356763.00,217544,44.94,1.50,-1.30
21-March-2018,41.65,41.95,40.40,40.60,40.772046350183991439,459804,1639,18747150.00,188334,40.96,1.55,-1.05
20-March-2018,40.45,42.65,40.10,41.70,41.356438150020744407,568828,2388,23524700.00,178577,31.39,2.55,1.25
19-March-2018,41.50,41.80,40.00,40.50,40.711941160669501819,420671,2067,17126333.00,178293,42.38,1.80,-1.00
16-March-2018,41.95,42.55,41.00,41.20,41.565109205038909669,372144,1477,15468206.00,166394,44.71,1.55,-0.75
15-March-2018,42.35,42.55,40.00,41.85,41.951616439546721394,506267,1834,21238719.00,263433,52.03,2.55,-0.50
14-March-2018,42.05,43.00,41.40,41.95,42.046850910500488948,454036,1609,19090784.00,223069,49.13,1.60,-0.10
13-March-2018,42.15,44.20,38.85,42.20,42.395177677699819210,678138,2394,28749781.00,242440,35.75,5.35,0.05
12-March-2018,44.30,44.90,42.00,42.25,42.521989812137634538,528472,2045,22471681.00,192317,36.39,2.90,-2.05
9-March-2018,47.45,47.45,43.65,44.10,44.805062852869762000,1120633,4346,50210032.00,376378,33.59,3.80,-3.35
8-March-2018,47.20,48.70,44.25,47.20,46.204888055490992694,2224361,9373,102776351.00,568166,25.54,4.45,0.00
7-March-2018,44.45,44.45,39.80,40.60,41.272125718107117298,1321878,4717,54556715.00,504742,38.18,4.65,-3.85
6-March-2018,47.70,47.70,44.40,44.70,45.493983307929107265,535344,1792,24354931.00,254608,47.56,3.30,-3.00
5-March-2018,47.35,48.60,46.55,46.85,47.344128886462604897,708903,2591,33562395.00,232214,32.76,2.05,-0.50
1-March-2018,46.50,47.35,46.00,46.45,46.680834691881317248,460050,1561,21475518.00,195792,42.56,1.35,-0.05
28-February-2018,47.65,47.80,46.25,46.50,46.935934910182323164,535752,1844,25146021.00,221778,41.40,1.55,-1.15
27-February-2018,49.75,49.75,47.80,48.05,48.629586540182566672,402264,1503,19561932.00,171665,42.67,1.95,-1.70
26-February-2018,50.95,50.95,48.55,48.90,49.577997664937996734,515618,2064,25563308.00,206885,40.12,2.40,-2.05
23-February-2018,49.45,51.30,48.50,50.30,49.750263772726328002,817939,3236,40692681.00,288329,35.25,2.80,0.85
22-February-2018,49.70,50.55,47.90,48.80,49.394004151428289018,1011700,3737,49971914.00,426114,42.12,2.65,-0.90
21-February-2018,53.40,53.95,48.60,49.30,49.894141442587269074,1519811,6235,75829665.00,407388,26.81,5.35,-4.10
20-February-2018,58.10,59.30,50.40,51.20,53.084846540679743643,3796902,15141,201557960.00,1354572,35.68,8.90,-6.90
19-February-2018,51.90,53.85,51.55,53.80,53.757580380890574533,2739737,4752,147281632.00,1007631,36.78,2.30,1.90
16-February-2018,47.10,48.30,44.40,44.90,45.802823853327754780,518653,2254,23755772.00,215928,41.63,3.90,-2.20
15-February-2018,49.05,50.00,46.20,46.50,47.638331457636036773,615771,2368,29334303.00,260097,42.24,3.80,-2.55
14-February-2018,51.90,51.90,49.10,49.30,50.141789563538017357,821217,3181,41177290.00,341692,41.61,2.80,-2.60
12-February-2018,53.90,54.05,50.70,50.90,52.032482937463488309,561464,2220,29214366.00,232923,41.48,3.35,-3.00
9-February-2018,49.25,55.00,49.25,53.00,53.287395707880493927,1378340,5198,73448149.00,294278,21.35,5.75,3.75
8-February-2018,55.70,56.70,49.50,52.45,53.434331984926187760,1589777,6342,84948672.00,454085,28.56,7.20,-3.25
7-February-2018,53.70,56.00,52.25,53.25,54.152883476992628395,1843018,8649,99804739.00,486607,26.40,3.75,-0.45
6-February-2018,40.95,52.60,39.35,50.85,48.098513532228327959,2678901,11885,128851156.00,565567,21.11,13.25,9.90
5-February-2018,47.80,49.85,40.60,44.60,43.217806519803659618,3186507,11772,137713843.00,878673,27.57,9.25,-3.20
2-February-2018,49.65,50.20,43.15,46.05,45.710194200366946663,2729552,9887,124768352.00,1092470,40.02,7.05,-3.60
1-February-2018,52.25,52.70,49.30,49.90,50.634487624198953495,952504,3831,48229552.00,332351,34.89,3.40,-2.35
31-January-2018,49.15,53.60,47.95,51.20,51.634972804073602592,1252945,4988,64695781.00,333093,26.58,5.65,2.05
30-January-2018,58.00,58.50,48.60,49.80,51.824141673680220598,3052423,10816,158189202.00,1432960,46.95,9.90,-8.20
29-January-2018,65.30,65.80,57.55,58.15,60.450763153868299640,2594693,10507,156851172.00,880962,33.95,8.25,-7.15
25-January-2018,62.35,64.00,59.75,59.95,61.461654108583679533,786877,3186,48362762.00,367559,46.71,4.25,-2.40
24-January-2018,64.00,65.85,61.15,61.60,62.540567414148534209,507883,2009,31763291.00,253815,49.98,4.70,-2.40
23-January-2018,65.30,66.65,63.60,63.80,64.654102860468053337,625527,2661,40442887.00,278712,44.56,3.05,-1.50
22-January-2018,65.50,67.25,64.80,65.30,65.845627490022933249,589101,2725,38789725.00,230713,39.16,2.45,-0.20
19-January-2018,67.30,68.20,64.70,65.05,65.890962288912947368,574526,2603,37856071.00,232804,40.52,3.50,-2.25
18-January-2018,69.75,70.65,66.00,66.50,67.914914614798435957,240147,1112,16309563.00,116836,48.65,4.65,-3.25
17-January-2018,68.50,70.35,66.50,69.20,68.298214609693654708,297638,1415,20328144.00,72661,24.41,3.85,0.70
16-January-2018,71.95,73.00,67.80,68.30,70.078585750119545976,238402,1131,16706875.00,95795,40.18,5.20,-3.65
15-January-2018,72.65,74.00,71.50,71.95,72.743906396347894065,271186,1518,19727129.00,60992,22.49,2.50,-0.70
12-January-2018,71.50,73.50,70.15,71.65,71.665475296685825326,317002,1922,22718099.00,106113,33.47,3.35,0.15
11-January-2018,72.00,73.00,70.55,71.40,71.537739886226970553,271066,1497,19391449.00,110866,40.90,2.45,-0.60
10-January-2018,74.50,75.30,71.20,71.85,73.400176933772868592,512056,2884,37585001.00,163723,31.97,4.10,-2.65
9-January-2018,70.50,76.15,68.70,73.30,73.713696003777063907,1567355,8295,115535530.00,477724,30.48,7.45,2.80
8-January-2018,69.45,70.80,68.70,70.15,69.691656895932222621,423032,1712,29481801.00,129461,30.60,2.10,0.70
5-January-2018,70.30,72.30,68.55,69.00,70.341367270284082583,559626,2707,39364858.00,191571,34.23,3.75,-1.30
4-January-2018,68.40,70.50,67.30,68.50,68.740764927514789125,392011,2201,26947136.00,140422,35.82,3.20,0.10
3-January-2018,66.55,69.25,66.45,67.25,67.603507433252818242,387919,2034,26224685.00,163280,42.09,2.80,0.70
2-January-2018,69.25,70.50,66.90,67.20,67.623752837197967701,352901,1851,23864490.00,151111,42.82,3.60,-2.05
1-January-2018,70.95,72.60,68.80,69.40,70.991907873090481786,531875,2965,37758821.00,205594,38.65,3.80,-1.55
